STATIONS_ID;MESS_DATUM;QN_592;ATMO_LBERG;FD_LBERG;FG_LBERG;SD_LBERG;ZENIT;MESS_DATUM_WOZ;eor
       3987;2023110620:51;    1;  102.0;    0.0;    0.0;   0;   133.22;2023110622:00;eor
       3987;2023110621:51;    1;   -999;    0.0;    0.0;   0;   139.60;2023110623:00;eor
       3987;2023110622:51;    1;  112.0;    0.0;    0.0;   0;   143.25;2023110700:00;eor
       3987;2023110623:51;    1;  113.0;    0.0;    0.0;   0;   143.26;2023110701:00;eor
       3987;2023110700:51;    1;   -999;    0.0;    0.0;   0;   139.63;2023110702:00;eor
       3987;2023110701:51;    1;   98.0;    0.0;    0.0;   0;   133.27;2023110703:00;eor
       3987;2023110702:51;    1;   98.0;    0.0;    0.0;   0;   125.27;2023110704:00;eor
       3987;2023110703:51;    1;   97.0;    0.0;    0.0;   0;   116.42;2023110705:00;eor
       3987;2023110704:51;    1;   97.0;    0.0;    0.0;   0;   107.30;2023110706:00;eor
       3987;2023110705:51;    1;   97.0;    0.0;    0.0;   0;    98.31;2023110707:00;eor
       3987;2023110706:51;    1;   97.0;    4.0;    6.0;  14;    89.82;2023110708:00;eor
       3987;2023110707:51;    1;   98.0;   12.0;   37.0;  60;    82.21;2023110709:00;eor
       3987;2023110708:51;    1;  104.0;   25.0;   75.0;  60;    75.91;2023110710:00;eor
       3987;2023110709:51;    1;  121.0;   51.0;   53.0;   5;    71.35;2023110711:00;eor
       3987;2023110710:51;    1;  117.0;   69.0;   79.0;  12;    68.95;2023110712:00;eor
       3987;2023110711:51;    1;  115.0;   61.0;   72.0;   3;    68.96;2023110713:00;eor
       3987;2023110712:51;    1;  106.0;   40.0;   83.0;  43;    71.39;2023110714:00;eor
       3987;2023110713:51;    1;  110.0;   32.0;   55.0;  38;    75.96;2023110715:00;eor
       3987;2023110714:51;    1;  113.0;   23.0;   25.0;  10;    82.29;2023110716:00;eor
       3987;2023110715:51;    1;  111.0;    2.0;    2.0;   0;    89.91;2023110717:00;eor
       3987;2023110716:51;    1;  114.0;    0.0;    0.0;   0;    98.41;2023110718:00;eor
       3987;2023110717:51;    1;  117.0;    0.0;    0.0;   0;   107.42;2023110719:00;eor
       3987;2023110718:51;    1;  106.0;    0.0;    0.0;   0;   116.57;2023110720:00;eor
       3987;2023110719:51;    1;  111.0;    0.0;    0.0;   0;   125.44;2023110721:00;eor
       3987;2023110720:51;    1;  106.0;    0.0;    0.0;   0;   133.47;2023110722:00;eor
       3987;2023110721:51;    1;   98.0;    0.0;    0.0;   0;   139.87;2023110723:00;eor
       3987;2023110722:51;    1;  105.0;    0.0;    0.0;   0;   143.54;2023110800:00;eor
       3987;2023110723:51;    1;  119.0;    0.0;    0.0;   0;   143.55;2023110801:00;eor
       3987;2023110800:51;    1;  113.0;    0.0;    0.0;   0;   139.90;2023110802:00;eor
       3987;2023110801:51;    1;   98.0;    0.0;    0.0;   0;   133.53;2023110803:00;eor
       3987;2023110802:51;    1;   98.0;    0.0;    0.0;   0;   125.50;2023110804:00;eor
       3987;2023110803:51;    1;   96.0;    0.0;    0.0;   0;   116.65;2023110805:00;eor
